ID;book_id;rating;user_id;isbn;description;num_pages;image_url;title;genres;review_text;Author
1347;8520610;5;131093;0307352145;At least onethird of the people we know are introverts. They are the ones who prefer listening to speaking reading to partying who innovate and create but dislike selfpromotion who favor working on their own over brainstorming in teams. Although they are often labeled quiet it is to introverts that we owe many of the great contributions to societyfrom van Goghs sunflowers to the invention of the personal computer.Passionately argued impressively researched and filled with indelible stories of real people Quiet shows how dramatically we undervalue introverts and how much we lose in doing so. Taking the reader on a journey from Dale Carnegies birthplace to Harvard Business School from a Tony Robbins seminar to an evangelical megachurch Susan Cain charts the rise of the Extrovert Ideal in the twentieth century and explores its farreaching effects. She talks to AsianAmerican students who feel alienated from the brash backslapping atmosphere of American schools. She questions the dominant values of American business culture where forced collaboration can stand in the way of innovation and where the leadership potential of introverts is often overlooked. And she draws on cuttingedge research in psychology and neuroscience to reveal the surprising differences between extroverts and introverts.Perhaps most inspiring she introduces us to successful introvertsfrom a witty highoctane public speaker who recharges in solitude after his talks to a recordbreaking salesman who quietly taps into the power of questions. Finally she offers invaluable advice on everything from how to better negotiate differences in introvertextrovert relationships to how to empower an introverted child to when it makes sense to be a pretend extrovert.This extraordinary book has the power to permanently change how we see introverts and equally important how introverts see themselves.;337;httpsimages.grassets.combooks1328562861m8520610.jpg;Quiet The Power of Introverts in a World That Cant Stop Talking;nonfiction;It was a life saver. I thought I was broken I was weird or that I had issues. Turned out I just need to stop expecting myself to be someone Im not.  Book was a very fluent read. Information supported by good stories and sufficient research. Author writes in a comfortable tone. Very well rounded book.  Must read for everyone. Especially if your loved ones or yourself is suspected to be introverted.;Susan Cain
1348;8576972;3;131093;;Having less stuff is the key to happiness. Do you ever feel overwhelmed instead of overjoyed by all your possessions Do you secretly wish a gale force wind would blow the clutter from your home If so its time to simplify your life The Joy of Less is a fun lighthearted guide to minimalist living. Part One provides an inspirational pep talk on the joys and rewards of paring down. Part Two presents the STREAMLINE method ten easy steps to rid your house of clutter. Part Three goes room by room outlining specific ways to tackle each one. Part Four helps you trim your todo list and free up your time and explains how saving space in your closets can save the planet. Ready to sweep away the clutter Just open this book and youll be on your way to a simpler more streamlined and more serene life.;298;httpss.grassets.comassetsnophotobook111x148bcc042a9c91a29c1d680899eff700a03.png;The Joy of Less A Minimalist Living Guide How to Declutter Organize and Simplify Your Life;nonfiction;Great intro to living minimalistically both physically and mentally.;Francine Jay
1349;9373152;3;131093;;Its the end of World War II. FDRs New Deal has redefined American politics. Taxes are at an alltime high. The bombing of Hiroshima and Nagasaki has brought a fear of total annihilation. The rise of secret government agencies and sanctions on business has many watching their backs. Americas sense of freedom is diminishing . . . and many are desperate to take that freedom back.Among them is a great dreamer an immigrant who pulled himself from the depths of poverty to become one of the wealthiest and admired men in the world. That man is Andrew Ryan and he believed that great men and women deserve better. And so he set out to create the impossible a utopia free from government censorship and moral restrictions on sciencewhere what you give is what you get. He created Rapturethe shining city below the sea.But as we all know this utopia suffered a great tragedy. This is the story of how it all came to be . . .and how it all ended.;444;httpsimages.grassets.combooks1294091336m9373152.jpg;BioShock Rapture;fiction;This is not a fine piece of literature. The format of the book is a bit peculiar showing glimpses of certain times and spaces through the time between WW2 and 1959 right before the story of the game BioShock takes place.. The story is quite complete fully narrating how the Rapture was conceived and its dramatic downfall.. But sometimes Im left wondering who is the main character in this book.. Obviously the answer is Bill but sometimes its not so clear. Theres a lot of backstories on each of the character in BioShock which any BioShock fan will appreciate.. But as a standalone book its a bit lacking a lot of characters arent wrapped up at the end of the book obviously because they will show up in the game.. Hence the book is only so good as a novel aimed at fans of BioShock. The book itself is wellwritten though with good treatment of various people with diverse backgrounds showing up in the book even if that could be stereotyping people of different ethnicities but its good in terms of making each character memorable and unique.;John Shirley
1350;9659034;5;131093;140020304X;Faith. Trust. Triumph.I trust Roselle with my life every day. She trusts me to direct her. And today is no different except the stakes are higher.Michael HingsonFirst came the boom the loud deep unapologetic bellow that seemed to erupt from the very core of the earth. Eerily the majestic highrise slowly leaned to the south. On the seventyeighth floor of the World Trade Centers north tower no alarms sounded and no one had information about what had happened at 846 a.m. on September 11 2001. What should have been a normal workday for thousands of people. All that was known to the people inside was what they could see out the windows smoke and fire and millions of pieces of burning paper and other debris falling through the air.Blind since birth Michael couldnt see a thing but he could hear the sounds of shattering glass falling debris and terrified people flooding around him and his guide dog Roselle. However Roselle sat calmly beside him. In that moment Michael chose to trust Roselles judgment and not to panic. They are a team.Thunder Dogallows you entry into the isolated fumefilled chamber of stairwell B to experience survival through the eyes of a blind man and his beloved guide dog. Live each moment from the second a Boeing 767 hits the north tower to the harrowing stairwell escape to dodging death a second time as both towers fold into the earth.Its the 911 story that will forever change your spirit and your perspective. Thunder Dogilluminates Hingsons lifelong determination to achieve parity in a sighted world and how the rare trust between a man and his guide dog can inspire an unshakable faith in each one of us.;231;httpsimages.grassets.combooks1315519972m9659034.jpg;Thunder Dog The True Story of a Blind Man His Guide Dog and the Triumph of Trust at Ground Zero;nonfiction;inspiring. very well written book.;Michael Hingson Susy Flory
1351;9688584;3;131093;1408426250;Inspired by Arthur Conan Doyles original Sherlock Holmes stories John Taylor has written four more mysteries featuring the worlds greatest detective. Read by acclaimed actor Benedict Cumberbatch these new adventures share all the suspense of the original tales. In a drawer in his bureau Dr. Watson keeps a locked cedar wood chesta box of secrets. It contains an archive of notes referring to some of Holmes cases that for one reason or another never saw the light of day. Now for the first time Watson has decided to reveal the truth to the world. In these four thrilling stories Holmes experiments with the science of ballistics locates some missing gold bullion investigates the theft of a large amount of money and solves the baffling mystery of the Stovey murder. The stories are An Inscrutable Masquerade The Conundrum of Coach 13 The Trinity Vicarage Larceny and The 10.59 Assassin.2 CDs. 2 hrs.;0;httpsimages.grassets.combooks1328766358m9688584.jpg;Sherlock Holmes The Rediscovered Railway Mysteries and Other Stories;mystery thriller crime;Benedict Cumberbatchs narrative is amazing. However the stories just werent as well written as Sir Conan Doyles. The twist was never as surprising.;John Taylor Benedict Cumberbatch
1352;10129668;5;131093;006187325X;Youllnever think of bees their keepers or the fruits (and nuts) of their laborsthe same way again. Trevor Corson author of The Secret Life of LobstersAwardwinning journalist Hannah Nordhaus tells the remarkable story of John Miller one of Americas foremost migratory beekeepers and the myriad and mysterious epidemics threatening American honeybee populations. In luminous razorsharp prose Nordhaus explores the vital role that honeybees play in American agribusiness the maintenance of our food chain and the very future of the nation. With an intimate focus and incisive reporting in a book perfect for fans of Eric Schlossers Fast Food Nation Michael Pollans The Botany of Desireand John McPhees OrangesNordhauss stunning expose illuminates one the most critical issues facing the world todayoffering insight information and ultimately hope.;288;httpsimages.grassets.combooks1327940879m10129668.jpg;The Beekeepers Lament How One Man and Half a Billion Honey Bees Help Feed America;nonfiction;touched my heart with those little striped bodies. blessed the souls of beekeepers who thrived to endure them all.;Hannah Nordhaus
1353;10496896;5;131093;0307946495;Some of the brightest minds in science have passed through the halls of the California Institute of Technology. In the early 1980s Leonard Mlodinow joined their ranks to begin a postdoctoral fellowship. Afraid he was not smart enough to be there despite his groundbreaking Ph.D. thesis he took his insecurities to Richard Feynman Caltechs intimidating resident genius and iconoclast. So began a pivotal year in a young mans life. Though a series of fascinating exchanges Mlodinow and Feynman delve into the nature of science creativity love mathematics happiness God art pleasures and ambition producing a moving portrait of a friendship and an affecting account of Feynmans final creative years.;192;httpsimages.grassets.combooks1333577188m10496896.jpg;Feynmans Rainbow A Search for Beauty in Physics and in Life;nonfiction;As a PhD student this book comes as a great reminder that life in academia shouldnt be able whats the right career path to go for bit about doing what we feel passionate about about appreciating the natural beauty of this world. I will definitely reread this many many times for years to come.;Leonard Mlodinow
1354;10532477;5;131093;1401324436;Heat rises in the coldest New York winter of a century. The bizarre murder of a parish priest at a bondage club pits NYPD Nikki Heat against a vicious drug lord an arrogant CIA contractor and a shadowy death squad. The conspiracy reaches the top of the NYPD. When she gets too near the truth Nikki is disgraced stripped of her badge and on her own as a target for killers. She can only trust reporter Jameson Rook.;301;httpsimages.grassets.combooks1302579268m10532477.jpg;Heat Rises (Nikki Heat 3);mystery thriller crime;Even better plot twist that before. solid crime novel which deviates more from the characters of castle which obviously are still part of the basis of the story.;Richard Castle
1355;10865206;5;131093;1583334386;The first book to explain the new science of selfcontrol and how it can be harnessed to improve our health happiness and productivity.After years of watching her students struggling with their choices health psychologist Kelly McGonigal Ph.D. realized that much of what people believe about willpower is actually sabotaging their success. Committed to sharing what the scientific community already knew about selfcontrol McGonigal created a course called The Science of Willpower for Stanford Universitys Continuing Studies Program. The course was an instant hit and spawned the hugely successful Psychology Todayblog with the same name.Informed by the latest research and combining cuttingedge insights from psychology economics neuroscience and medicine McGonigals book explains exactly what willpower is how it works and why it matters. Readers will learnWillpower is a mindbody response not a virtue. It is a biological function that can be improved through mindfulness exercise nutrition and sleep. People who have better control of their attention emotions and actions are healthier happier have more satisfying relationships and make more money. Willpower is not an unlimited resource. Too much selfcontrol can actually be bad for your health. Temptation and stress hijack the brains systems of selfcontrol and that the brain can be trained for greater willpower.In the groundbreaking tradition of Getting Things Done The Willpower Instinctcombines lifechanging prescriptive advice and complementary exercises to help readers with goals ranging from a healthier life to more patient parenting from greater productivity at work to finally finishing the basement.;275;httpsimages.grassets.combooks1436737104m10865206.jpg;The Willpower Instinct How SelfControl Works Why It Matters and What You Can Do to Get More of It;nonfiction;Gotta start harnessing my I will and I wont power. Plus accept thoughts come and go.  Very easy read with a lot of scientific study to support arguments raised.;Kelly McGonigal
1356;11021913;4;131093;;Librarian note an alternate cover for this edition can be found .In her acceptance speech for Mark Twain Prize for American Humor Tina Fey announced that she was proud to make her home in the notreal America. It is perhaps that healthy sense of incongruity that makes the head writer executive producer and star of NBCs Emmy Awardwinning 30 Rocksuch a cogent observer of the contemporary scene.Bossypants her entertaining new memoir shows that strangeness has been her constant companion. Feys stories about her childhood in Upper Darby Pennsylvania are only appetizers for LOL forays into her college disasters honeymoon catastrophes and Saturday Night Liveshenanigans. Most funny read of the month the best possible weekend update.;290;httpsimages.grassets.combooks1328015785m11021913.jpg;Bossypants;nonfiction;pretty quick read. I guess since it was so popular that I had unrealistic expectations of the book which made me feel a little underwhelmed. book was quite funny and Tina is a very real person. as in shes not pretentious and arrogant shes just being herself and its awesome. good read for any SNL fan.;Tina Fey
1357;11093329;5;131093;0316196991;London 1890. 221B Baker Street. A fine art dealer named Edmund Carstairs visits Sherlock Holmes and Dr John Watson to beg for their help. He is being menaced by a strange man in a flat cap  a wanted criminal who seems to have followed him all the way from America. In the days that follow his home is robbed his family is threatened. And then the first murder takes place.THE HOUSE OF SILK brings Sherlock Holmes back with all the nuance pacing and almost superhuman powers of analysis and deduction that made him the worlds greatest detective in a case depicting events too shocking too monstrous to ever appear in print.;294;httpsimages.grassets.combooks1327877129m11093329.jpg;The House of Silk;fiction;Man was I happy to read another Sherlock Holmes novel. after I finished the entire collection last year I was kinda down. no more mysteries to solve Im aware of other Sherlock fiction that has since quite overwhelm the market not to mention other famous crime writers but Sherlock was something else. the short straight to the point crime layout and Doyles unique layout of the stories are all quite special. And Id like to thank Horowitz for doing a great job in resurrecting Watson. the story was great the mystery was quite wonderful. only complaint is the Watson by Doyle never quite chitchat as much and writing was more rigid and factual. printing was probably more expensive then and modern books need a certain thickness to look good on a book stand and justify the price. looking forward to reading the next book in the series.;Anthony Horowitz
1358;11231226;3;131093;;Mr. Darcys younger sister searches for her own happilyeverafter.The year is 1814 and its springtime at Pemberley. Elizabeth and Mr. Darcy have married. But now a new romance is in the air along with high fashion elegant manners scandal deception and the wonderful hope of a true and lasting love.Shy Georgiana Darcy has been content to remain unmarried living with her brother and his new bride. But Elizabeth and Darcys fairytale love reminds Georgiana daily that she has found no true love of her own. And perhaps never will for she is convinced the one man she secretly cares for will never love her in return. Georgianas domineering aunt Lady Catherine de Bourgh has determined that Georgiana shall marry and has a list of eligible bachelors in mind. But which of the suitors are sincere and which are merely interested in Georgianas fortune Georgiana must learn to trust her heart and rely on her courage for she also faces the return of the man who could ruin her reputation and spoil a happy ending just when it finally lies within her grasp.;236;httpsimages.grassets.combooks1329446388m11231226.jpg;Georgiana Darcys Diary Jane Austens Pride and Prejudice Continued (Pride and Prejudice Chronicles 1);fiction;I LOVED Pride and Prejudice and I really would love to indulge into stories that extend my PP fantasies even though its not written by Jane Austen.. Hence why I picked up this book.. (It was also on sale that helps.)  Id say this book started really awful. If Im a person whod put down a book when its bad I wouldnt have finished this book. Luckily I am persistent in finishing what I started reading so I was able to reach a point where the book got wayyyy better To talk about why I think its bad we have to talk about the format of the book.  We all know that Jane Austen being a powerhouse her style of writing is quite hard to master unless you extensively studied her work and probably wrote a thesis on her. Its good that the author tried to set herself apart from Austens style of narration. It takes courage to know your limits and acknowledge it. Instead she used the diary style for a more casual tone and avoid the serious formalism in the original work. But being a diary it is really important to sound like an 18yearold writing her diary. And here are some of the things I really dont agree with. There is no sane person who write in a diary how they look like in case [future generation who reads this diary needs to know how I look like]. It sounds super unnatural and redundant and the worst part is anyone reading this book probably read PP so there really is no need to describe how she looks like. If shes trying to make the book selfcontained for other readers there really is no need. Next. There are wayyy too many mentions of the SAME EXACT INFORMATION e.g. Darcy is 10 years Georgianas senior shes 19 years old her mom died when she was 6.. etc. Seriously who on earth will mentioned her mom dying when she was 6 over and over again especially in the earlier chapters. Each character is also introduced multiple times.. and I was like.. I ALREADY KNOW WHO MR. DARCY IS. As a wellwritten and published fan fiction its important to know who your target audience is and avoid annoying them really. Lastly its really really easy to spot how Austen replaced all please with pray. I wish that was used here too.  Aside from that the story really did get better once the initial annoyances are done away with. The story is well constructed with a similar plot twist as that of PP. Even though I kind of dont agree that Georgiana once almost eloped with Wickham because shes too shy to reject him I am ok with the authors own perspective on this and it is needed to convince the reader Georgianas fixation on her true love. In my opinion though it actually makes the love less convincing though because if she really loved someone since she was 6 she would have had mustered enough courage to not be swoon over by Wickham. I really quite like her treatment of other characters though they all have enough Austenesque story and personality that makes the story quite enjoyable once you ignored all the above mentioned flaws.  Nice light read recommended if youre a PP fan and just couldnt get enough..;Anna Elliott
1359;11233988;5;131093;0763655988;A picturebook delight by a rising talent tells a cumulative tale with a mischievous twist.The bears hat is gone and he wants it back. Patiently and politely he asks the animals he comes across one by one whether they have seen it. Each animal says no some more elaborately than others. But just as the bear begins to despond a deer comes by and asks a simple question that sparks the bears memory and renews his search with a vengeance. Told completely in dialogue this delicious take on the classic repetitive tale plays out in sly illustrations laced with visual humor and winks at the reader with a wry irreverence that will have kids of all ages thrilled to be in on the joke.;32;httpsimages.grassets.combooks1327888784m11233988.jpg;I Want My Hat Back;children;OMG so dark. Was not expecting that. Oh wow. Hmm eaten. Hmmmm....;Jon Klassen
1360;11403913;3;131093;;no description;0;httpsimages.grassets.combooks1481603819m11403913.jpg;Cat and Mouse in Partnership;fantasy paranormal;dark.....;Jacob Grimm
1361;11915802;4;131093;;There comes a time in every mans life when he says to himself Holy Sht Im about to be eaten by a bearTony James Slater went to Ecuador determined to become a man.It never occurred to him that or die trying might be an option...The trouble with volunteering in a South American animal refuge is that everything wants a piece of you. And the trouble with being Tony is that most of them got one.Just how do you look after something thats trying its damnedest to kill you and eat youAnd how do you find love when you a) dont speak the language and b) are constantly covered in excrement and entrailsIf only hed had some relevant experience. Other than owning a pet rabbit when he was nine. And if only hed bought some travel insurance...That Bear Ate My Pantsis the hilarious tale of one mans quest to better himself. Whether losing a machete fight with a tree picking dead tarantulas out of a tank of live ones or sewing the head back on to a partially decapitated crocodile Tonys misadventures are ridiculous unbelievable and always entertaining.Long before Sky One got involved there were already plenty of Idiots Abroad. This is the story of one of them...;392;httpsimages.grassets.combooks1327753732m11915802.jpg;That Bear Ate My Pants;nonfiction;Very very funny. Loved all the stories. Great book for any animal lovers. Kinda wished he went back for Lady though.......;Tony James Slater
1362;12030438;5;131093;;6 hrs and 41 minsA blueprint for thriving in your job and career in todays challenging world of work by applying the lessons of Silicon Valleys most innovative entrepreneurs.The career escalator is jammed at every level. Unemployment rates are skyhigh. Creative disruption is shaking every industry. Global competition for jobs is fierce. The employeremployee pact is over and traditional job security is a thing of the past.Here LinkedIn cofounder and chairman Reid Hoffman and author Ben Casnocha show how to accelerate your career in todays competitive world. The key is to manage your career as if it were a startup business a living breathing growing startup of you.Why Startups  and the entrepreneurs who run them  are nimble. They invest in themselves. They build their professional networks. They take intelligent risks. They make uncertainty and volatility work to their advantage. These are the very same skills professionals need to get ahead today.This book isnt about cover letters or resumes. Instead you will learn the best practices of Silicon Valley startups and how to apply these entrepreneurial strategies to your career. Whether you work for a giant multinational corporation a small local business or are launching your own venture you need to know how to Adapt your career plans as you change the people around you change and industries change Develop a competitive advantage to win the best jobs and opportunities Strengthen your professional network by building powerful alliances and maintaining a diverse mix of relationships Find the unique breakout opportunities that massively accelerate career growth Take proactive risks to become more resilient to industry tsunamis Tap your network for information and intelligence that help you make smarter decisionsA revolutionary new guide to thriving in todays fractured world of work the strategies in this book will help you survive and thrive and achieve your boldest professional ambitions. The StartUp of You empowers you to become the CEO of your career and take control of your future.(c)2012 Reid Hoffman (P)2012 Random House;0;httpss.grassets.comassetsnophotobook111x148bcc042a9c91a29c1d680899eff700a03.png;The StartUp of You Adapt to the Future Invest in Yourself and Transform Your Career;nonfiction;Actually have to read this for a class Im auditing but find it quite a useful book. This is just a good reminder that life is never static its always changing and moving along.. Thats why we should manage life as an eternal startup.;Reid Hoffman Ben Casnocha
1363;12609433;5;131093;1400069289;A young woman walks into a laboratory. Over the past two years she has transformed almost every aspect of her life. She has quit smoking run a marathon and been promoted at work. The patterns inside her brain neurologists discover have fundamentally changed.Marketers at Procter  Gamble study videos of people making their beds. They are desperately trying to figure out how to sell a new product called Febreze on track to be one of the biggest flops in company history. Suddenly one of them detects a nearly imperceptible patternand with a slight shift in advertising Febreze goes on to earn a billion dollars a year.An untested CEO takes over one of the largest companies in America. His first order of business is attacking a single pattern among his employeeshow they approach worker safetyand soon the firm Alcoa becomes the top performer in the Dow Jones.What do all these people have in common They achieved success by focusing on the patterns that shape every aspect of our lives.They succeeded by transforming habits.In The Power of Habit awardwinning New York Timesbusiness reporter Charles Duhigg takes us to the thrilling edge of scientific discoveries that explain why habits exist and how they can be changed. With penetrating intelligence and an ability to distill vast amounts of information into engrossing narratives Duhigg brings to life a whole new understanding of human nature and its potential for transformation.Along the way we learn why some people and companies struggle to change despite years of trying while others seem to remake themselves overnight. We visit laboratories where neuroscientists explore how habits work and where exactly they reside in our brains. We discover how the right habits were crucial to the success of Olympic swimmer Michael Phelps Starbucks CEO Howard Schultz and civilrights hero Martin Luther King Jr. We go inside Procter  Gamble Target superstores Rick Warrens Saddleback Church NFL locker rooms and the nations largest hospitals and see how implementing socalled keystone habits can earn billions and mean the difference between failure and success life and death.At its core The Power of Habitcontains an exhilarating argument The key to exercising regularly losing weight raising exceptional children becoming more productive building revolutionary companies and social movements and achieving success is understanding how habits work.Habits arent destiny. As Charles Duhigg shows by harnessing this new science we can transform our businesses our communities and our lives.;286;httpsimages.grassets.combooks1366758683m12609433.jpg;The Power of Habit Why We Do What We Do in Life and Business;nonfiction;Life changing I am going to experiment on changing my habits now. I listened to the audible version of the book and found that the story narrating style of Duhiggs writing is vey suitable in an audiobook form. Might be a bit confusing if I was reading the words as the book does jump from story to story. Id suggest this book for anyone who wants to change their lives and clean out their unproductive and harmful habits.;Charles Duhigg
1364;12969803;4;131093;;While other mice are gathering food for the winter Frederick seems to daydream the summer away. When dreary winter comes it is Frederick the poetmouse who warms his friends and cheers them with his words.;0;httpss.grassets.comassetsnophotobook111x148bcc042a9c91a29c1d680899eff700a03.png;Frederick;children;Frederic is cute However I do not like this story as much as other Lionni ones just because Frederic is so lazy in addition to his talents.;Leo Lionni
1365;13060887;4;131093;;Christmas represents everything Andi Williams is supposed to have and doesnt. Running away to a remote mountain lodge in the Canadian Rockies sounds like the perfect way to escape until a mixup finds her sharing a villa with sexy rough around the edges Colin Hartford.Colins determination to enjoy the holiday hes missed for the last five years sweeps Andi into a season of joy that shes not sure shes ready for. Can Andi open herself up to everything the holidays have to offer... including love;136;httpsimages.grassets.combooks1380037936m13060887.jpg;Unexpected Gifts aka Unexpected Kisses (Castle Mountain Lodge 1);romance;quite expected. well obviously its super predictable. But I think the author layered the story well. Its a nice light read for the holidays.;Elena Aitken
1366;13099995;5;131093;;The stories of a young veterinarian making his way in the rugged English countrysideand of the people and animals he met along the wayIn the rolling dales of Yorkshire a simple rural region of northern England a young veterinarian from Sunderland joins a new practice. A stranger in a strange land he must quickly learn the odd dialect and humorous ways of the locals master outdated equipment and do his best to mend treat and heal pets and livestock alike.This witty and heartwarming collection based on the authors own experiences became an international success spawning sequels and winning over animal lovers everywhere. Perhaps better than any other writer James Herriot reveals the ties that bind us to the creatures in our lives.;460;httpsimages.grassets.combooks1343182736m13099995.jpg;All Creatures Great and Small  (All Creatures Great and Small 1);nonfiction;very delightful and peaceful read. its long but its consisted of short chapters about little stories about james time as a veterinary surgeon.;James Herriot
1367;13124151;3;131093;0615552935;When Jennifer Scott arrived at the doorstep of a grand Sixteenth Arrondissement apartment in Paris as a foreign exchange student she was greeted by the woman who would become her mentor and the inspiration for the way she lived long after her time abroad was over. Madame Chic took the casual California teenager under her wing revealing the secrets of how the French elevate the little things in life to the art of living.Each chapter of Lessons from Madame Chic reveals a valuable secret Jennifer learned while under Madame Chics tutelage tips you can incorporate into your own life no matter where you live or the size of your budget. Embracing the classically French aesthetic of quality over quantity aspiring Parisiennes will learn to master the art of eating (deprive yourself not) dressing (the tenitem wardrobe) grooming (le nomakeup look) and living a la francaise. From entertaining with easy flair and formality to cultivating allure while living an active modern life Lessons from Madame Chic is the essential handbook for anyone wanting to incorporate that Parisian je ne sais quoiinto her daily life.;0;httpsimages.grassets.combooks1328218980m13124151.jpg;Lessons From Madame Chic The Top 20 Things I Learned While Living in Paris;nonfiction;While for a teenage girl or young adult whos spent her entire life in US this will be a great book to learn to put on an Parisian air its not quite enough for an older lady who has lived quite some years. Ok I mean Im in my mid twenties. The book contains some good stories of the author in Paris but the observation of the Parisian life is shallow at best equivalent of someone spending 6 months there. Itd make for a more in depth book if she has spent a few years there enough to assimilate into the culture without completely forgetting her origin. Yes this is an okay blogturnedbook its just not a good book on its own. Sorry for someone who also lived in Paris for 6 months I just feel like so much more could be said.;Jennifer L. Scott
1368;13139782;5;131093;;Poet and Zen Priest Tai Sheridans Buddha in Blue Jeans is an extremely short simple and straight forward universal guide to the practice of sitting quietly and being yourself which is the same as being Buddha. Sitting quietly can teach many ways to accept life meet pain age gracefully and die without regret. The book encourages sitting quietly every day.Topics include Sit Quietly Care For Your Body Accept Your Feelings Give Thoughts Room Pain is Natural Be Who You Are Live Each Moment Well Love Indiscriminately Listen to Others Be Surprised Wonder Live gratefully Do No Harm Benefit life A Wish for The World. The book is for people of any faith religion race nationality gender relationship status capacity or meditation background.;31;httpsimages.grassets.combooks1328034118m13139782.jpg;Buddha in Blue Jeans An Extremely Short Simple Zen Guide to Sitting Quietly and Being Buddha;nonfiction;Its free on Amazon thats a big draw.  Its really short but is very deep with its teaching. I will reread this over and over again when I need the reminder..;Tai Sheridan
1369;13163846;5;131093;145210655X;What if Darth Vader took an active role in raising his son What if Luke I am your father was just a stern admonishment from an annoyed dad In this hilarious and sweet comic reimagining Darth Vader is a dad like any other except with all the baggage of being the Dark Lord of the Sith.Celebrated artist Jeffrey Browns delightful illustrations give classic Star Warsmoments a fresh twist presenting the trials and joys of parenting through the lens of a galaxy far far away. Life lessons include lightsaber batting practice using the Force to raid the cookie jar Take Your Child to Work Day on the Death Star (Er he looks just like you Lord Vader) and the special bond shared between any father and son.;64;httpsimages.grassets.combooks1392020416m13163846.jpg;Darth Vader and Son;comics graphic;So funny Great for any Star Wars fan will put a smile on your face.;Jeffrey Brown
1370;13202092;4;131093;0547569653;For nearly two decades Scott Jurek has been a dominant forceand darlingin the grueling and growing sport of ultrarunning. In 1999 as a complete unknown he took the lead of the Western States Endurance Run a 100mile traverse over the old Gold Rush trails of the California Sierra Nevada. He won that race seven years in a row setting a course record along the way. Twice he won the Badwater Ultramarathon a 135mile jaunt through Death Valley. Recently he set an American record of 165.7 miles in 24 hours6 12 marathons in one day. And he was one of the elite runners who traveled to Mexico to run with the Tarahumara Indians as profiled in the bestseller Born to Run. His accomplishments are nothing short of extraordinary but that he has achieved all of this on a plantbased diet makes his story all the more so.In Eat and Run Scott Jurek opens up about his life and careeras an elite athlete and a veganand inspires runners at every level. From his Midwestern childhood hunting fishing and cooking for his meatandpotatoes family to his early beginnings in running (he hated it) to his slow transition to ultrarunning and veganism to his worldspanning recordbreaking races Scotts story shows the power of an iron will and blows apart all the stereotypes of what athletes should eat to fuel optimal performance. Chockfull of incredible onthebrink stories of endurance and competition fascinating science and accessible practical adviceincluding his own favorite plantbased recipesEat and Runwill motivate everyone to go the distance whether that means getting out for that first run expanding your food horizons or simply exploring the limits of your own potential.;272;httpsimages.grassets.combooks1344746039m13202092.jpg;Eat and Run My Unlikely Journey to Ultramarathon Greatness;nonfiction;a very simple book that tells a powerful story. inspired me to try running again after I stopped. (ha was inspired to run last time by Born To Run.) and to be healthy mindful hopeful. AND SOMETIMES WE JUST DO THINGS;Scott Jurek Steve Friedman
1371;13482355;5;131093;1401324444;Hot on the heels of Richard Castles 1 New York Times bestseller Heat Rises comes the fourth novel in the Nikki Heat series Frozen Heat. Nikki Heat and Jameson Rook are together again facing an unsolved murder mystery that has haunted Nikki for ten years.NYPD Homicide Detective Nikki Heat arrives at her latest crime scene to find an unidentified woman stabbed to death and stuffed inside a suitcase left on a Manhattan street. Nikki is in for a big shock when this new homicide connects to the unsolved murder of her own mother. Paired once again with her romantic and investigative partner top journalist Jameson Rook Heat works to solve the mystery of the body in the suitcase while she is forced to confront unexplored areas of her mothers background.Facing relentless danger as someone targets her for the next kill Nikkis search will unearth painful family truths expose a startling hidden life and cause Nikki to reexamine her own past. Heats passionate quest takes her and Rook from the back alleys of Manhattan to the avenues of Paris trying to catch a ruthless killer. The question is now that her mothers cold case has unexpectedly thawed will Nikki Heat finally be able to solve the dark mystery that has been her demon for ten years;309;httpsimages.grassets.combooks1333163463m13482355.jpg;Frozen Heat (Nikki Heat 4);mystery thriller crime;such a page turner. very elaborate plot that keeps readers on their feet and turning the page. I guess since I read all four books in a roll I got sick of Nikki Heat always marginally dodging death. the action is a must in a crime thriller book but if you read all go four at once the action gets overwhelming.;Richard Castle
1372;13531024;4;131093;0763655996;When a tiny fish shoots into view wearing a round blue topper (which happens to fit him perfectly) trouble could be following close behind. So its a good thing that enormous fish wont wake up. And even if he does its not like hell ever know what happened...Visual humor swims to the fore as the bestselling Jon Klassenfollows his breakout debut with another deadpanfunny tale.;40;httpsimages.grassets.combooks1360096324m13531024.jpg;This is Not My Hat;children;Super dark again Surprised;Jon Klassen
1373;14781491;4;131093;0316219134;The New York Timesbestselling series that inspired the international hit video game The WitcherGeralt is a witcher guardian of the innocent protector of those in need a defender in dark times against some of the most frightening creatures of myth and legend. His task now is to protect Ciri. A child of prophecy she will have the power to change the world for good or for ill  but only if she lives to use it.A coup threatens the Wizards Guild.War breaks out across the lands.A serious injury leaves Geralt fighting for his life...... and Ciri in whose hands the worlds fate rests has vanished...The Witcher returns in this sequel to Blood of Elves.The Witcher series The Last WishThe Sword of Destiny Blood of ElvesThe Time of ContemptBaptism of FireThe Malady and Other Stories An Andrzej Sapkowski Sampler(eonly);331;httpsimages.grassets.combooks1443278961m14781491.jpg;The Time of Contempt (The Witcher 4);fantasy paranormal;Way too much politics and conversations to keep me focused.;Andrzej Sapkowski David French
